School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location,Iowa ZIP Code Tabulation Areas,Iowa Watersheds (HUC 10),Iowa Watershed Sub-Basins (HUC 08),US Counties
2017,Math,5,2682,GMG Comm School District,37,43,86.0,80.1 - 90%,,,,,
2017,Math,11,0441,AHSTW Comm School District,50,54,92.6,90.1 - 100%,,,,,
2017,Reading,11,1093,Central Decatur Comm School District,33,36,91.7,90.1 - 100%,,,,,
2017,Reading,4,1093,Central Decatur Comm School District,43,61,70.5,70.1 - 80%,,,,,
2017,Math,7,4878,Ogden Comm School District,36,41,87.8,80.1 - 90%,,,,,
2017,Math,4,1350,Collins-Maxwell Comm School District,14,22,63.6,60.1 - 70%,,,,,
2017,Reading,6,5724,Ruthven-Ayrshire Comm School District,8,15,53.3,50.1 - 60%,,,,,
2017,Math,4,5166,Pella Comm School District,134,151,88.7,80.1 - 90%,,,,,
2017,Reading,4,4122,Martensdale-St Marys Comm School District,23,29,79.3,70.1 - 80%,,,,,
2017,Reading,3,3816,Lone Tree Comm School District,29,37,78.4,70.1 - 80%,,,,,
2017,Reading,5,6987,West Monona Comm School District,39,54,72.2,70.1 - 80%,,,,,
2017,Math,5,1944,Eagle Grove Comm School District,43,65,66.2,60.1 - 70%,,,,,
2017,Math,3,6273,Sumner-Fredericksburg Comm School District,46,72,63.9,60.1 - 70%,,,,,
2017,Reading,11,5310,Postville Comm School District,18,48,37.5,30.1 - 40%,,,,,
2017,Reading,4,6930,West Branch Comm School District,38,55,69.1,60.1 - 70%,,,,,
2017,Math,11,1211,Clarke Comm School District,69,85,81.2,80.1 - 90%,,,,,
2017,Reading,4,1908,Dunkerton Comm School District,30,34,88.2,80.1 - 90%,,,,,
2017,Reading,4,3978,East Mills Comm School District,30,34,88.2,80.1 - 90%,,,,,
2017,Reading,5,0072,Albert City-Truesdale Comm School District,7,11,63.6,60.1 - 70%,,,,,
2017,Reading,6,6985,West Marshall Comm School District,57,73,78.1,70.1 - 80%,,,,,
2017,Reading,6,4644,Newell-Fonda Comm School District,31,44,70.5,70.1 - 80%,,,,,
2017,Math,8,0135,Allamakee Comm School District,96,116,82.8,80.1 - 90%,,,,,
2017,Math,3,4527,Mount Ayr Comm School District,40,45,88.9,80.1 - 90%,,,,,
2017,Reading,3,1576,Dallas Center-Grimes Comm School District,173,194,89.2,80.1 - 90%,,,,,
2017,Math,4,3204,Jesup Comm School District,69,85,81.2,80.1 - 90%,,,,,
2017,Reading,4,2781,Hampton-Dumont Comm School District,64,94,68.1,60.1 - 70%,,,,,
2017,Math,4,1602,Danville Comm School District,48,52,92.3,90.1 - 100%,,,,,
2017,Math,8,1908,Dunkerton Comm School District,26,34,76.5,70.1 - 80%,,,,,
2017,Reading,11,4043,Maquoketa Valley Comm School District,39,52,75.0,70.1 - 80%,,,,,
2017,Reading,8,0981,Carlisle Comm School District,115,139,82.7,80.1 - 90%,,,,,
2017,Reading,11,6822,Waukee Comm School District,482,550,87.6,80.1 - 90%,,,,,
2017,Math,11,0914,CAM Comm School District,52,75,69.3,60.1 - 70%,,,,,
2017,Math,7,5508,Riceville Comm School District,22,24,91.7,90.1 - 100%,,,,,
2017,Reading,5,1975,River Valley Comm School District,21,28,75.0,70.1 - 80%,,,,,
2017,Reading,8,4978,Orient-Macksburg Comm School District,,,,Not Reportable,,,,,
2017,Reading,3,4689,New London Comm School District,23,37,62.2,60.1 - 70%,,,,,
2017,Math,5,5184,Perry Comm School District,83,111,74.8,70.1 - 80%,,,,,
2017,Math,6,6561,United Comm School District,18,21,85.7,80.1 - 90%,,,,,
2017,Reading,5,6012,Sigourney Comm School District,20,27,74.1,70.1 - 80%,,,,,
2017,Reading,5,2313,Fort Dodge Comm School District,131,232,56.5,50.1 - 60%,,,,,
2017,Math,4,6983,West Lyon Comm School District,66,79,83.5,80.1 - 90%,,,,,
2017,Math,11,5994,Sibley-Ocheyedan Comm School District,48,57,84.2,80.1 - 90%,,,,,
2017,Reading,8,5325,Prairie Valley Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,5,0846,Brooklyn-Guernsey-Malcom Comm School District,28,33,84.8,80.1 - 90%,,,,,
2017,Math,11,6460,Tri-Center Comm School District,44,47,93.6,90.1 - 100%,,,,,
2017,Reading,8,4778,North Kossuth Comm School District,30,46,65.2,60.1 - 70%,,,,,
2017,Math,6,5283,Pocahontas Area Comm School District,41,47,87.2,80.1 - 90%,,,,,
2017,Math,3,0333,North Union Comm School District,25,25,100.0,90.1 - 100%,,,,,
2017,Reading,4,5805,Saydel Comm School District,54,85,63.5,60.1 - 70%,,,,,
2017,Reading,4,1737,Des Moines Independent Comm School District,1450,2399,60.4,60.1 - 70%,,,,,
2017,Math,5,1972,Eastern Allamakee Comm School District,21,22,95.5,90.1 - 100%,,,,,
2017,Math,5,7110,Woodward-Granger Comm School District,50,56,89.3,80.1 - 90%,,,,,
2017,Math,6,4043,Maquoketa Valley Comm School District,37,42,88.1,80.1 - 90%,,,,,
2017,Reading,5,3168,IKM-Manning Comm School District,38,44,86.4,80.1 - 90%,,,,,
2017,Math,7,4271,Mid-Prairie Comm School District,85,102,83.3,80.1 - 90%,,,,,
2017,Math,5,3744,Lisbon Comm School District,46,54,85.2,80.1 - 90%,,,,,
2017,Reading,7,3600,Le Mars Comm School District,123,137,89.8,80.1 - 90%,,,,,
2017,Math,11,1975,River Valley Comm School District,24,29,82.8,80.1 - 90%,,,,,
2017,Math,8,3312,Keokuk Comm School District,61,105,58.1,50.1 - 60%,,,,,
2017,Math,3,6102,Spencer Comm School District,107,125,85.6,80.1 - 90%,,,,,
2017,Reading,4,4149,MOC-Floyd Valley Comm School District,75,83,90.4,90.1 - 100%,,,,,
2017,Reading,4,0936,Camanche Comm School District,66,81,81.5,80.1 - 90%,,,,,
2017,Reading,4,4788,Northwood-Kensett Comm School District,31,42,73.8,70.1 - 80%,,,,,
2017,Math,7,5976,Shenandoah Comm School District,51,67,76.1,70.1 - 80%,,,,,
2017,Math,3,6039,Sioux City Comm School District,747,1042,71.7,70.1 - 80%,,,,,
2017,Math,3,1619,Davis County Comm School District,77,100,77.0,70.1 - 80%,,,,,
2017,Math,6,1638,Decorah Community School District,100,123,81.3,80.1 - 90%,,,,,
2017,Math,4,2088,Emmetsburg Comm School District,26,42,61.9,60.1 - 70%,,,,,
2017,Math,7,1206,Clarion-Goldfield-Dows Comm School District,56,60,93.3,90.1 - 100%,,,,,
2017,Math,3,5607,Rock Valley Comm School District,51,59,86.4,80.1 - 90%,,,,,
2017,Math,3,5184,Perry Comm School District,80,107,74.8,70.1 - 80%,,,,,
2017,Math,6,4572,Murray Comm School District,19,28,67.9,60.1 - 70%,,,,,
2017,Math,5,6762,Wapsie Valley Comm School District,51,58,87.9,80.1 - 90%,,,,,
2017,Math,8,5922,West Fork CSD,29,51,56.9,50.1 - 60%,,,,,
2017,Math,7,4581,Muscatine Comm School District,264,342,77.2,70.1 - 80%,,,,,
2017,Math,3,2493,Gilmore City-Bradgate Comm School District,,,,Not Reportable,,,,,
2017,Math,6,3154,Iowa Valley Comm School District,32,35,91.4,90.1 - 100%,,,,,
2017,Reading,7,3204,Jesup Comm School District,60,74,81.1,80.1 - 90%,,,,,
2017,Reading,6,5895,Seymour Comm School District,16,23,69.6,60.1 - 70%,,,,,
2017,Reading,11,6561,United Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Math,3,2862,Hartley-Melvin-Sanborn Comm School District,29,35,82.9,80.1 - 90%,,,,,
2017,Math,5,4788,Northwood-Kensett Comm School District,31,37,83.8,80.1 - 90%,,,,,
2017,Reading,7,6990,West Sioux Comm School District,47,56,83.9,80.1 - 90%,,,,,
2017,Math,8,0981,Carlisle Comm School District,111,139,79.9,70.1 - 80%,,,,,
2017,Math,4,6591,Valley Comm School District,20,25,80.0,70.1 - 80%,,,,,
2017,Math,3,6091,South Central Calhoun Comm School District,50,51,98.0,90.1 - 100%,,,,,
2017,Reading,7,7098,Woodbury Central Comm School District,35,41,85.4,80.1 - 90%,,,,,
2017,Reading,6,3555,Lawton-Bronson Comm School District,31,38,81.6,80.1 - 90%,,,,,
2017,Reading,4,1337,College Comm School District,297,380,78.2,70.1 - 80%,,,,,
2017,Reading,5,3033,Hubbard-Radcliffe Comm School District,11,16,68.8,60.1 - 70%,,,,,
2017,Math,3,6003,Sidney Comm School District,12,17,70.6,70.1 - 80%,,,,,
2017,Reading,8,1053,Cedar Rapids Comm School District,772,1083,71.3,70.1 - 80%,,,,,
2017,Math,6,4788,Northwood-Kensett Comm School District,23,29,79.3,70.1 - 80%,,,,,
2017,Reading,5,3375,Knoxville Comm School District,87,117,74.4,70.1 - 80%,,,,,
2017,Reading,8,3204,Jesup Comm School District,50,60,83.3,80.1 - 90%,,,,,
2017,Math,5,6093,Solon Comm School District,111,130,85.4,80.1 - 90%,,,,,
2017,Math,4,3600,Le Mars Comm School District,131,156,84.0,80.1 - 90%,,,,,
2017,Math,6,6700,Waco Comm School District,27,35,77.1,70.1 - 80%,,,,,
2017,Reading,6,1095,Central Lyon Comm School District,48,58,82.8,80.1 - 90%,,,,,
2017,Reading,11,2673,Nodaway Valley Comm School District,28,34,82.4,80.1 - 90%,,,,,
2017,Reading,8,3141,Iowa City Comm School District,716,896,79.9,70.1 - 80%,,,,,
2017,Reading,7,6091,South Central Calhoun Comm School District,43,53,81.1,80.1 - 90%,,,,,
2017,Math,6,0882,Burlington Comm School District,135,236,57.2,50.1 - 60%,,,,,
2017,Math,8,6937,West Burlington Ind School District,45,66,68.2,60.1 - 70%,,,,,
2017,Reading,6,6969,West Harrison Comm School District,14,16,87.5,80.1 - 90%,,,,,
2017,Reading,4,1215,Clarksville Comm School District,20,25,80.0,70.1 - 80%,,,,,
2017,Reading,8,1206,Clarion-Goldfield-Dows Comm School District,55,68,80.9,80.1 - 90%,,,,,
2017,Math,6,1359,Colo-NESCO Comm School District,18,26,69.2,60.1 - 70%,,,,,
2017,Reading,3,3231,Johnston Comm School District,403,445,90.6,90.1 - 100%,,,,,
2017,Reading,11,4527,Mount Ayr Comm School District,41,44,93.2,90.1 - 100%,,,,,
2017,Math,7,3114,Indianola Comm School District,210,238,88.2,80.1 - 90%,,,,,
2017,Reading,7,3029,Howard-Winneshiek Comm School District,61,75,81.3,80.1 - 90%,,,,,
2017,Reading,7,7002,Whiting Comm School District,8,14,57.1,50.1 - 60%,,,,,
2017,Reading,6,5283,Pocahontas Area Comm School District,40,47,85.1,80.1 - 90%,,,,,
2017,Reading,11,6854,Wayne Comm School District,32,44,72.7,70.1 - 80%,,,,,
2017,Reading,6,6264,West Central Valley Comm School District,42,55,76.4,70.1 - 80%,,,,,
2017,Math,5,6100,South Winneshiek Comm School District,27,28,96.4,90.1 - 100%,,,,,
2017,Reading,3,6264,West Central Valley Comm School District,42,49,85.7,80.1 - 90%,,,,,
2017,Reading,4,2403,Garner-Hayfield-Ventura Comm School District,62,77,80.5,80.1 - 90%,,,,,
2017,Reading,7,0846,Brooklyn-Guernsey-Malcom Comm School District,22,34,64.7,60.1 - 70%,,,,,
2017,Math,5,6961,Western Dubuque Comm School District,194,226,85.8,80.1 - 90%,,,,,
2017,Reading,5,4581,Muscatine Comm School District,274,373,73.5,70.1 - 80%,,,,,
2017,Math,6,3060,Humboldt Comm School District,81,107,75.7,70.1 - 80%,,,,,
2017,Math,4,6961,Western Dubuque Comm School District,170,205,82.9,80.1 - 90%,,,,,
2017,Reading,5,4787,North Winneshiek Comm School District,11,13,84.6,80.1 - 90%,,,,,
2017,Reading,5,6592,Van Buren Comm School District,14,26,53.8,50.1 - 60%,,,,,
2017,Reading,8,2502,Gladbrook-Reinbeck Comm School District,24,31,77.4,70.1 - 80%,,,,,
2017,Reading,5,4505,Mormon Trail Comm School District,11,16,68.8,60.1 - 70%,,,,,
2017,Reading,5,4689,New London Comm School District,22,26,84.6,80.1 - 90%,,,,,
2017,Math,6,6165,Stanton Comm School District,14,18,77.8,70.1 - 80%,,,,,
2017,Reading,8,2322,Fort Madison Comm School District,89,129,69.0,60.1 - 70%,,,,,
2017,Reading,7,6840,Waverly-Shell Rock Comm School District,125,146,85.6,80.1 - 90%,,,,,
2017,Math,8,6987,West Monona Comm School District,29,48,60.4,60.1 - 70%,,,,,
2017,Math,7,4689,New London Comm School District,28,38,73.7,70.1 - 80%,,,,,
2017,Math,4,7002,Whiting Comm School District,12,14,85.7,80.1 - 90%,,,,,
2017,Math,8,6030,Sioux Center Comm School District,64,78,82.1,80.1 - 90%,,,,,
2017,Math,6,6534,Underwood Comm School District,38,48,79.2,70.1 - 80%,,,,,
2017,Math,7,1782,Diagonal Comm School District,,,,Not Reportable,,,,,
2017,Reading,5,3645,Lewis Central Comm School District,154,208,74.0,70.1 - 80%,,,,,
2017,Math,3,6969,West Harrison Comm School District,9,22,40.9,40.1 - 50%,,,,,
2017,Math,8,1278,Clinton Comm School District,156,225,69.3,60.1 - 70%,,,,,
2017,Reading,5,1944,Eagle Grove Comm School District,46,65,70.8,70.1 - 80%,,,,,
2017,Reading,11,0916,CAL Comm School District,14,21,66.7,60.1 - 70%,,,,,
2017,Reading,7,1062,Center Point-Urbana Comm School District,92,111,82.9,80.1 - 90%,,,,,
2017,Math,5,6095,South Hamilton Comm School District,44,51,86.3,80.1 - 90%,,,,,
2017,Math,4,1093,Central Decatur Comm School District,45,61,73.8,70.1 - 80%,,,,,
2017,Reading,3,2781,Hampton-Dumont Comm School District,65,86,75.6,70.1 - 80%,,,,,
2017,Reading,6,0472,Ballard Comm School District,92,106,86.8,80.1 - 90%,,,,,
2017,Math,3,4212,Melcher-Dallas Comm School District,18,33,54.5,50.1 - 60%,,,,,
2017,Reading,11,1197,Clarinda Comm School District,51,67,76.1,70.1 - 80%,,,,,
2017,Reading,5,6660,Vinton-Shellsburg Comm School District,96,110,87.3,80.1 - 90%,,,,,
2017,Math,5,6091,South Central Calhoun Comm School District,44,69,63.8,60.1 - 70%,,,,,
2017,Math,11,1917,Boyer Valley Comm School District,35,38,92.1,90.1 - 100%,,,,,
2017,Math,7,6012,Sigourney Comm School District,35,38,92.1,90.1 - 100%,,,,,
2017,Reading,6,1619,Davis County Comm School District,81,103,78.6,70.1 - 80%,,,,,
2017,Reading,3,5508,Riceville Comm School District,20,23,87.0,80.1 - 90%,,,,,
2017,Reading,4,0225,Ames Comm School District,239,268,89.2,80.1 - 90%,,,,,
2017,Reading,4,6741,East Sac County Comm School District,61,69,88.4,80.1 - 90%,,,,,
2017,Reading,8,3715,Linn-Mar Comm School District,442,538,82.2,80.1 - 90%,,,,,
2017,Math,5,1863,Dubuque Comm School District,499,661,75.5,70.1 - 80%,,,,,
2017,Reading,3,3798,Logan-Magnolia Comm School District,43,50,86.0,80.1 - 90%,,,,,
2017,Reading,6,1152,Cherokee Comm School District,63,80,78.8,70.1 - 80%,,,,,
2017,Reading,11,6408,Tipton Comm School District,54,64,84.4,80.1 - 90%,,,,,
2017,Reading,8,3114,Indianola Comm School District,236,286,82.5,80.1 - 90%,,,,,
2017,Reading,6,2718,Griswold Comm School District,20,28,71.4,70.1 - 80%,,,,,
2017,Reading,8,5607,Rock Valley Comm School District,40,54,74.1,70.1 - 80%,,,,,
2017,Reading,11,5250,Pleasant Valley Comm School District,316,349,90.5,90.1 - 100%,,,,,
2017,Reading,5,1503,Creston Comm School District,70,97,72.2,70.1 - 80%,,,,,
2017,Reading,4,4446,Monticello Comm School District,53,60,88.3,80.1 - 90%,,,,,
2017,Math,6,0153,North Butler Comm School District,43,49,87.8,80.1 - 90%,,,,,
2017,Math,4,0594,Belmond-Klemme Comm School District,33,45,73.3,70.1 - 80%,,,,,
2017,Reading,5,6100,South Winneshiek Comm School District,25,28,89.3,80.1 - 90%,,,,,
2017,Math,6,6030,Sioux Center Comm School District,67,95,70.5,70.1 - 80%,,,,,
2017,Reading,5,2493,Gilmore City-Bradgate Comm School District,,,,Not Reportable,,,,,
2017,Reading,5,1218,Clay Central-Everly Comm School District,14,16,87.5,80.1 - 90%,,,,,
2017,Reading,3,5121,Panorama Comm School District,31,40,77.5,70.1 - 80%,,,,,
2017,Reading,8,6512,Twin Cedars Comm School District,15,22,68.2,60.1 - 70%,,,,,
2017,Math,5,1337,College Comm School District,280,397,70.5,70.1 - 80%,,,,,
2017,Math,7,1071,Centerville Comm School District,68,87,78.2,70.1 - 80%,,,,,
2017,Math,3,1791,Dike-New Hartford Comm School District,57,62,91.9,90.1 - 100%,,,,,
2017,Reading,3,3906,Lynnville-Sully Comm School District,30,33,90.9,90.1 - 100%,,,,,
2017,Reading,3,3691,North Cedar Comm School District,31,47,66.0,60.1 - 70%,,,,,
2017,Math,8,7092,Woodbine Comm School District,24,34,70.6,70.1 - 80%,,,,,
2017,Reading,5,6095,South Hamilton Comm School District,44,51,86.3,80.1 - 90%,,,,,
2017,Math,5,0720,Bondurant-Farrar Comm School District,133,155,85.8,80.1 - 90%,,,,,
2017,Math,3,1602,Danville Comm School District,39,41,95.1,90.1 - 100%,,,,,
2017,Reading,4,6219,Storm Lake Comm School District,87,124,70.2,70.1 - 80%,,,,,
2017,Math,5,5486,Remsen-Union Comm School District,18,31,58.1,50.1 - 60%,,,,,
2017,Math,7,6165,Stanton Comm School District,14,15,93.3,90.1 - 100%,,,,,
2017,Math,7,6840,Waverly-Shell Rock Comm School District,139,146,95.2,90.1 - 100%,,,,,
2017,Math,3,6509,Turkey Valley Comm School District,19,22,86.4,80.1 - 90%,,,,,
2017,Reading,6,3609,Lenox Comm School District,32,36,88.9,80.1 - 90%,,,,,
2017,Math,8,4617,Nevada Comm School District,86,114,75.4,70.1 - 80%,,,,,
2017,Reading,3,5510,Riverside Comm School District,35,48,72.9,70.1 - 80%,,,,,
2017,Reading,6,6094,Southeast Warren Comm School District,32,36,88.9,80.1 - 90%,,,,,
2017,Math,5,6985,West Marshall Comm School District,61,71,85.9,80.1 - 90%,,,,,
2017,Reading,7,5643,Roland-Story Comm School District,52,66,78.8,70.1 - 80%,,,,,
2017,Reading,8,1095,Central Lyon Comm School District,46,54,85.2,80.1 - 90%,,,,,
2017,Reading,8,6534,Underwood Comm School District,41,60,68.3,60.1 - 70%,,,,,
2017,Math,4,1413,Coon Rapids-Bayard Comm School District,21,23,91.3,90.1 - 100%,,,,,
2017,Reading,6,5697,Rudd-Rockford-Marble Rk Comm School District,20,27,74.1,70.1 - 80%,,,,,
2017,Math,8,1093,Central Decatur Comm School District,24,46,52.2,50.1 - 60%,,,,,
2017,Reading,8,2369,Fremont-Mills Comm School District,21,30,70.0,60.1 - 70%,,,,,
2017,Reading,6,3033,Hubbard-Radcliffe Comm School District,54,65,83.1,80.1 - 90%,,,,,
2017,Reading,4,6091,South Central Calhoun Comm School District,44,52,84.6,80.1 - 90%,,,,,
2017,Math,4,5823,Schaller-Crestland Comm School District,19,24,79.2,70.1 - 80%,,,,,
2017,Math,7,1965,Easton Valley Comm School District,31,37,83.8,80.1 - 90%,,,,,
2017,Reading,3,0153,North Butler Comm School District,46,56,82.1,80.1 - 90%,,,,,
2017,Math,6,2295,Forest City Comm School District,54,71,76.1,70.1 - 80%,,,,,
2017,Math,4,0126,Algona Comm School District,82,100,82.0,80.1 - 90%,,,,,
2017,Reading,8,6035,Sioux Central Comm School District,45,55,81.8,80.1 - 90%,,,,,
2017,Reading,8,3231,Johnston Comm School District,447,514,87.0,80.1 - 90%,,,,,
2017,Math,5,1989,Edgewood-Colesburg Comm School District,26,32,81.3,80.1 - 90%,,,,,
2017,Math,4,4554,Mount Vernon Comm School District,75,93,80.6,80.1 - 90%,,,,,
2017,Math,5,3537,Laurens-Marathon Comm School District,10,15,66.7,60.1 - 70%,,,,,
2017,Math,3,0981,Carlisle Comm School District,133,166,80.1,80.1 - 90%,,,,,
2017,Math,4,5724,Ruthven-Ayrshire Comm School District,11,11,100.0,90.1 - 100%,,,,,
2017,Reading,3,0819,West Hancock Comm School District,30,35,85.7,80.1 - 90%,,,,,
2017,Math,5,2862,Hartley-Melvin-Sanborn Comm School District,40,54,74.1,70.1 - 80%,,,,,
2017,Math,6,6138,Springville Comm School District,18,24,75.0,70.1 - 80%,,,,,
2017,Math,8,6990,West Sioux Comm School District,41,57,71.9,70.1 - 80%,,,,,
2017,Reading,11,3420,Lake Mills Comm School District,41,52,78.8,70.1 - 80%,,,,,
2017,Math,4,1044,Cedar Falls Comm School District,365,416,87.7,80.1 - 90%,,,,,
2017,Math,8,3150,Iowa Falls Comm School District,76,92,82.6,80.1 - 90%,,,,,
2017,Math,8,5697,Rudd-Rockford-Marble Rk Comm School District,29,36,80.6,80.1 - 90%,,,,,
2017,Reading,4,2718,Griswold Comm School District,31,42,73.8,70.1 - 80%,,,,,
2017,Reading,11,6700,Waco Comm School District,22,27,81.5,80.1 - 90%,,,,,
2017,Math,7,4033,Maple Valley-Anthon Oto Comm School District,30,39,76.9,70.1 - 80%,,,,,
2017,Reading,4,1218,Clay Central-Everly Comm School District,15,15,100.0,90.1 - 100%,,,,,
2017,Reading,6,4203,Mediapolis Comm School District,37,55,67.3,60.1 - 70%,,,,,
2017,Reading,5,0576,Belle Plaine Comm School District,21,24,87.5,80.1 - 90%,,,,,
2017,Reading,4,2862,Hartley-Melvin-Sanborn Comm School District,31,42,73.8,70.1 - 80%,,,,,
2017,Math,8,2466,Gilbert Comm School District,113,117,96.6,90.1 - 100%,,,,,
2017,Math,3,4554,Mount Vernon Comm School District,94,105,89.5,80.1 - 90%,,,,,
2017,Reading,4,5013,Oskaloosa Comm School District,98,140,70.0,60.1 - 70%,,,,,
2017,Reading,3,1791,Dike-New Hartford Comm School District,51,62,82.3,80.1 - 90%,,,,,
2017,Reading,5,0914,CAM Comm School District,34,42,81.0,80.1 - 90%,,,,,
2017,Reading,5,5166,Pella Comm School District,148,162,91.4,90.1 - 100%,,,,,
2017,Math,7,0355,Ar-We-Va Comm School District,13,14,92.9,90.1 - 100%,,,,,
2017,Reading,6,5832,Schleswig Comm School District,14,18,77.8,70.1 - 80%,,,,,
2017,Math,8,3141,Iowa City Comm School District,654,897,72.9,70.1 - 80%,,,,,
2017,Reading,6,5160,PCM Comm School District,57,69,82.6,80.1 - 90%,,,,,
2017,Reading,5,1791,Dike-New Hartford Comm School District,49,64,76.6,70.1 - 80%,,,,,
2017,Math,6,6854,Wayne Comm School District,26,30,86.7,80.1 - 90%,,,,,
2017,Math,11,5895,Seymour Comm School District,9,11,81.8,80.1 - 90%,,,,,
2017,Reading,6,0603,Bennett Comm School District,,,,Not Reportable,,,,,
2017,Reading,8,4527,Mount Ayr Comm School District,34,46,73.9,70.1 - 80%,,,,,
2017,Math,3,0747,Boyden-Hull Comm School District,29,39,74.4,70.1 - 80%,,,,,
2017,Math,7,5160,PCM Comm School District,59,64,92.2,90.1 - 100%,,,,,
2017,Math,5,6098,South Tama County,72,108,66.7,60.1 - 70%,,,,,
2017,Math,11,3841,Louisa-Muscatine Comm School District,53,59,89.8,80.1 - 90%,,,,,
2017,Reading,6,2169,Fairfield Comm School District,85,125,68.0,60.1 - 70%,,,,,
2017,Reading,8,0603,Bennett Comm School District,0,0,0.0,Not Reportable,,,,,
2017,Reading,8,6943,West Central Comm School District,12,14,85.7,80.1 - 90%,,,,,
2017,Reading,6,1332,Colfax-Mingo Comm School District,29,38,76.3,70.1 - 80%,,,,,
2017,Reading,3,2322,Fort Madison Comm School District,94,114,82.5,80.1 - 90%,,,,,
2017,Reading,4,5751,St Ansgar Comm School District,30,35,85.7,80.1 - 90%,,,,,
2017,Math,11,1413,Coon Rapids-Bayard Comm School District,26,30,86.7,80.1 - 90%,,,,,
2017,Reading,6,0999,Carroll Comm School District,108,123,87.8,80.1 - 90%,,,,,
2017,Reading,8,7098,Woodbury Central Comm School District,42,51,82.4,80.1 - 90%,,,,,
2017,Reading,5,0225,Ames Comm School District,231,261,88.5,80.1 - 90%,,,,,
2017,Math,4,0513,Baxter Comm School District,27,32,84.4,80.1 - 90%,,,,,
